10021,434,1114,1082,1,timestamp_cmp_date
10022,434,1114,1184,1,timestamp_cmp_timestamptz
10023,434,1184,1184,1,timestamptz_cmp
10024,434,1184,1184,2,timestamp_sortsupport
10025,434,1184,1184,4,btequalimage
10026,434,1184,1082,1,timestamptz_cmp_date
10027,434,1184,1114,1,timestamptz_cmp_timestamp
10028,434,1082,1186,3,pg_catalog.in_range
10029,434,1114,1186,3,pg_catalog.in_range
10030,434,1184,1186,3,pg_catalog.in_range
10031,1970,700,700,1,btfloat4cmp
10032,1970,700,700,2,btfloat4sortsupport
10033,1970,700,701,1,btfloat48cmp
10034,1970,701,701,1,btfloat8cmp
10035,1970,701,701,2,btfloat8sortsupport
10036,1970,701,700,1,btfloat84cmp
10037,1970,701,701,3,pg_catalog.in_range
10038,1970,700,701,3,pg_catalog.in_range
10039,1974,869,869,1,network_cmp
10040,1974,869,869,2,network_sortsupport
10041,1974,869,869,4,btequalimage
10042,1976,21,21,1,btint2cmp
10043,1976,21,21,2,btint2sortsupport
10044,1976,21,21,4,btequalimage
10045,1976,21,23,1,btint24cmp
10046,1976,21,20,1,btint28cmp
10047,1976,21,20,3,pg_catalog.in_range
10048,1976,21,23,3,pg_catalog.in_range
10049,1976,21,21,3,pg_catalog.in_range
10050,1976,23,23,1,btint4cmp
10051,1976,23,23,2,btint4sortsupport
10052,1976,23,23,4,btequalimage
10053,1976,23,20,1,btint48cmp
10054,1976,23,21,1,btint42cmp
10055,1976,23,20,3,pg_catalog.in_range
10056,1976,23,23,3,pg_catalog.in_range
10057,1976,23,21,3,pg_catalog.in_range
10058,1976,20,20,1,btint8cmp
10059,1976,20,20,2,btint8sortsupport
10060,1976,20,20,4,btequalimage
10061,1976,20,23,1,btint84cmp
10062,1976,20,21,1,btint82cmp
10063,1976,20,20,3,pg_catalog.in_range
10064,1982,1186,1186,1,interval_cmp
10065,1982,1186,1186,3,pg_catalog.in_range
10066,1984,829,829,1,macaddr_cmp
10067,1984,829,829,2,macaddr_sortsupport
10068,1984,829,829,4,btequalimage
10069,1988,1700,1700,1,numeric_cmp
10070,1988,1700,1700,2,numeric_sortsupport
10071,1988,1700,1700,3,pg_catalog.in_range
10072,1989,26,26,1,btoidcmp
10073,1989,26,26,2,btoidsortsupport
10074,1989,26,26,4,btequalimage
10075,1991,30,30,1,btoidvectorcmp
10076,1991,30,30,4,btequalimage
10077,1994,25,25,1,bttextcmp
10078,1994,25,25,2,bttextsortsupport
10079,1994,25,25,4,btvarstrequalimage
10080,1994,19,19,1,btnamecmp
10081,1994,19,19,2,btnamesortsupport
10082,1994,19,19,4,btvarstrequalimage
10083,1994,19,25,1,btnametextcmp
10084,1994,25,19,1,bttextnamecmp
10085,1996,1083,1083,1,time_cmp
10086,1996,1083,1083,4,btequalimage
10087,1996,1083,1186,3,pg_catalog.in_range
10088,2000,1266,1266,1,timetz_cmp
10089,2000,1266,1266,4,btequalimage
10090,2000,1266,1186,3,pg_catalog.in_range
10091,2002,1562,1562,1,varbitcmp
10092,2002,1562,1562,4,btequalimage
10093,2095,25,25,1,bttext_pattern_cmp
10094,2095,25,25,2,bttext_pattern_sortsupport
10095,2095,25,25,4,btequalimage
10096,2097,1042,1042,1,btbpchar_pattern_cmp
10097,2097,1042,1042,2,btbpchar_pattern_sortsupport
10098,2097,1042,1042,4,btequalimage
10099,2099,790,790,1,cash_cmp
10100,2099,790,790,4,btequalimage
10101,2789,27,27,1,bttidcmp
10102,2789,27,27,4,btequalimage
10103,2968,2950,2950,1,uuid_cmp
10104,2968,2950,2950,2,uuid_sortsupport
10105,2968,2950,2950,4,btequalimage
10106,2994,2249,2249,1,btrecordcmp
10107,3194,2249,2249,1,btrecordimagecmp
10108,3253,3220,3220,1,pg_lsn_cmp
10109,3253,3220,3220,4,btequalimage
10110,3371,774,774,1,macaddr8_cmp
10111,3371,774,774,4,btequalimage
10112,3522,3500,3500,1,enum_cmp
10113,3522,3500,3500,4,btequalimage
10114,3626,3614,3614,1,tsvector_cmp
10115,3683,3615,3615,1,tsquery_cmp
10116,3901,3831,3831,1,range_cmp
10117,4199,4537,4537,1,multirange_cmp
10118,4033,3802,3802,1,jsonb_cmp
10119,5067,5069,5069,1,xid8cmp
10120,5067,5069,5069,4,btequalimage
10121,427,1042,1042,1,hashbpchar
